./data/linux/prod_2_1.cnf|123.1197292804718|1|6|54|3|FastDiagP_V2||[(12077, [246]), (12104, [196])]
./data/linux/prod_2_1.cnf|166.77771425247192|1|6|87|4|FastDiagP_V2||[(12077, [246]), (12104, [196])]
./data/linux/prod_2_1.cnf|241.5767059326172|1|10|144|5|FastDiagP_V2||[(12077, [246]), (12104, [196])]
./data/linux/prod_2_2.cnf|108.3445417881012|1|0|22|1|FastDiagP_V2||[(12089, [196]), (12120, [119])]
./data/linux/prod_2_2.cnf|114.41271090507507|1|5|35|2|FastDiagP_V2||[(12089, [196]), (12120, [119])]
./data/linux/prod_2_2.cnf|126.67924904823303|1|7|55|3|FastDiagP_V2||[(12089, [196]), (12120, [119])]
./data/linux/prod_2_2.cnf|151.6438672542572|1|7|93|4|FastDiagP_V2||[(12089, [196]), (12120, [119])]
./data/linux/prod_2_2.cnf|223.97003436088562|1|8|139|5|FastDiagP_V2||[(12089, [196]), (12120, [119])]
./data/linux/prod_2_3.cnf|124.91990995407104|1|0|22|1|FastDiagP_V2||[(12088, [196]), (12103, [-107])]
./data/linux/prod_2_3.cnf|126.05714011192322|1|6|34|2|FastDiagP_V2||[(12088, [196]), (12103, [-107])]
./data/linux/prod_2_3.cnf|132.35855102539062|1|7|51|3|FastDiagP_V2||[(12088, [196]), (12103, [-107])]
./data/linux/prod_2_3.cnf|171.72054290771484|1|8|91|4|FastDiagP_V2||[(12088, [196]), (12103, [-107])]
./data/linux/prod_2_3.cnf|222.05394506454468|1|7|130|5|FastDiagP_V2||[(12088, [196]), (12103, [-107])]
./data/linux/prod_2_4.cnf|117.11539006233215|1|0|24|1|FastDiagP_V2||[(12085, [119]), (12109, [196])]
./data/linux/prod_2_4.cnf|130.19576811790466|1|2|40|2|FastDiagP_V2||[(12085, [119]), (12109, [196])]
./data/linux/prod_2_4.cnf|152.05890107154846|1|4|60|3|FastDiagP_V2||[(12085, [119]), (12109, [196])]
./data/linux/prod_2_4.cnf|175.9285650253296|1|2|109|4|FastDiagP_V2||[(12085, [119]), (12109, [196])]
./data/linux/prod_2_4.cnf|218.0024390220642|1|5|155|5|FastDiagP_V2||[(12085, [119]), (12109, [196])]
./data/linux/prod_2_5.cnf|110.82707715034485|1|0|21|1|FastDiagP_V2||[(12090, [119]), (12107, [-2])]
./data/linux/prod_2_5.cnf|123.36584401130676|1|2|34|2|FastDiagP_V2||[(12090, [119]), (12107, [-2])]
./data/linux/prod_2_5.cnf|145.31865620613098|1|2|53|3|FastDiagP_V2||[(12090, [119]), (12107, [-2])]
./data/linux/prod_2_5.cnf|155.7191879749298|1|4|82|4|FastDiagP_V2||[(12090, [119]), (12107, [-2])]
./data/linux/prod_2_5.cnf|248.8374629020691|1|4|135|5|FastDiagP_V2||[(12090, [119]), (12107, [-2])]
./data/linux/prod_2_6.cnf|110.27161312103271|1|0|21|1|FastDiagP_V2||[(12085, [-10]), (12092, [-2])]
./data/linux/prod_2_6.cnf|107.13987112045288|1|4|32|2|FastDiagP_V2||[(12085, [-10]), (12092, [-2])]
./data/linux/prod_2_6.cnf|114.63667011260986|1|6|46|3|FastDiagP_V2||[(12085, [-10]), (12092, [-2])]
./data/linux/prod_2_6.cnf|141.23239398002625|1|8|69|4|FastDiagP_V2||[(12085, [-10]), (12092, [-2])]
./data/linux/prod_2_6.cnf|182.30789399147034|1|5|111|5|FastDiagP_V2||[(12085, [-10]), (12092, [-2])]
./data/linux/prod_2_7.cnf|109.0216281414032|1|0|22|1|FastDiagP_V2||[(12087, [119]), (12101, [-10])]
./data/linux/prod_2_7.cnf|112.93380308151245|1|4|33|2|FastDiagP_V2||[(12087, [119]), (12101, [-10])]
./data/linux/prod_2_7.cnf|117.67008376121521|1|5|53|3|FastDiagP_V2||[(12087, [119]), (12101, [-10])]
./data/linux/prod_2_7.cnf|140.37164616584778|1|8|82|4|FastDiagP_V2||[(12087, [119]), (12101, [-10])]
./data/linux/prod_2_7.cnf|226.78329396247864|1|6|135|5|FastDiagP_V2||[(12087, [119]), (12101, [-10])]
./data/linux/prod_2_8.cnf|117.24968028068542|1|0|24|1|FastDiagP_V2||[(12085, [196]), (12090, [119])]
./data/linux/prod_2_8.cnf|127.2527711391449|1|5|38|2|FastDiagP_V2||[(12085, [196]), (12090, [119])]
./data/linux/prod_2_8.cnf|144.20599007606506|1|4|62|3|FastDiagP_V2||[(12085, [196]), (12090, [119])]
