./data/linux/prod_1_1.cnf|4.212822914123535|1|7|55|2|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12083, [246])]
./data/linux/prod_1_1.cnf|3.340613842010498|1|6|55|4|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12083, [246])]
./data/linux/prod_1_1.cnf|3.28727388381958|1|7|55|6|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12083, [246])]
./data/linux/prod_1_1.cnf|3.5107500553131104|1|9|55|8|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12083, [246])]
./data/linux/prod_1_2.cnf|2.651726722717285|1|6|28|2|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12113, [119])]
./data/linux/prod_1_2.cnf|2.412278890609741|1|8|28|4|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12113, [119])]
./data/linux/prod_1_2.cnf|2.347599983215332|1|10|28|6|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12113, [119])]
./data/linux/prod_1_2.cnf|2.5554990768432617|1|9|28|8|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12113, [119])]
./data/linux/prod_1_3.cnf|3.353797197341919|1|8|40|2|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12076, [-2])]
./data/linux/prod_1_3.cnf|2.7796342372894287|1|7|40|4|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12076, [-2])]
./data/linux/prod_1_3.cnf|2.7753028869628906|1|9|40|6|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12076, [-2])]
./data/linux/prod_1_3.cnf|2.8141541481018066|1|10|40|8|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12076, [-2])]
./data/linux/prod_1_4.cnf|2.5478599071502686|1|7|27|2|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12077, [119])]
./data/linux/prod_1_4.cnf|2.3910019397735596|1|6|27|4|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12077, [119])]
